Yo necesito una camisa.	I need a shirt.	-	shop for clothes, use present tense
That dress, please.	Ese vestido, por favor.	-	shop for clothes, use present tense
I write with my teacher.	Yo escribo con mi maestro.	-	talk about school
Do you read a lot?	¿Tú lees mucho?	-	talk about school
I read with my teacher.	Yo leo con mi maestro.	-	talk about school
the student	el estudiante	-	talk about school
I need to write in class.	Yo necesito escribir en clase.	-	talk about school
I want to study Spanish.	Yo quiero estudiar español.	-	talk about school
Do you read on the computer?	¿Tú lees en la computadora?	-	talk about school
I don't read a lot.	Yo no leo mucho.	-	talk about school
I am not a student.	Yo no soy estudiante.	-	talk about school
I don't understand the question.	No entiendo la pregunta.	-	talk about school
Do you write in Spanish?	¿Tú escribes en español?	-	talk about school
In the school.	En la escuela.	-	talk about school
I study Spanish.	Yo estudio español.	-	talk about school
A teacher and a student.	Un maestro y un estudiante.	-	talk about school
Mi maestro de español.	My Spanish teacher.	-	talk about school
Yo tengo un examen importante.	I have an important exam.	-	talk about school
Yo quiero estudiar español.	I want to study Spanish.	-	talk about school
Do you write on the computer?	¿Tú escribes en la computadora?	-	talk about school
Where is the professor?	¿Dónde está el profesor?	-	talk about school
Este examen es fácil.	This exam is easy.	-	talk about school
Un maestro y un estudiante.	A teacher and a student.	-	talk about school
Yo no leo mucho.	I don't read a lot.	-	talk about school
¿Tú lees en la computadora?	Do you read on the computer?	-	talk about school
I study at the university.	Yo estudio en la universidad.	-	talk about school
I want to read in Spanish.	Yo quiero leer en español.	-	talk about school
El profesor está aquí.	The professor is here.	-	talk about school
My name is Julia.	Me llamo Julia.	-	say where people are from
Are you Mexican?	¿Eres mexicano?	-	say where people are from
Is she Cuban?	¿Ella es cubana?	-	say where people are from
Where is Pedro from?	¿De dónde es Pedro?	-	say where people are from
Where is the man from?	¿De dónde es el hombre?	-	say where people are from
Are you from the United States?	¿Tú eres de los Estados Unidos?	-	say where people are from
Is the boy Cuban?	¿El niño es cubano?	-	say where people are from
He's Mexican.	Él es mexicano.	-	say where people are from
I live in the United States.	Vivo en Estados Unidos.	-	say where people are from
Sara is American.	Sara es americana.	-	say where people are from
My name is José.	Me llamo José.	-	say where people are from
Are you from Cuba?	¿Eres de Cuba?	-	say where people are from
José is from Mexico.	José es de México.	-	say where people are from
¿Él es de China?	Is he from China?	-	say where people are from
La niña es estudiante.	The girl is a student.	-	say where people are from
Yo vivo en México.	I live in Mexico.	-	say where people are from
Is he from China?	¿Él es de China?	-	say where people are from
¿Ella es de Cuba?	Is she from Cuba?	-	say where people are from
Mi nombre es Carmen.	My name is Carmen.	-	say where people are from
Marco, ¿de dónde eres?	Marco, where are you from?	-	say where people are from
The girl is American.	La niña es americana.	-	say where people are from
Antonio, see you tomorrow!	Antonio, ¡hasta mañana!	-	ask how people are
He is not tired.	Él no está cansado.	-	ask how people are
I'm sorry, I'm very busy.	Lo siento, estoy muy ocupada.	-	ask how people are
I am not very happy.	No estoy muy feliz.	-	ask how people are
No, the young lady is not busy.	No, la señorita no está ocupada.	-	ask how people are
No, he is not busy.	No, él no está ocupado.	-	ask how people are
See you tomorrow, Mrs. Rivera!	¡Hasta mañana, señora Rivera!	-	ask how people are
Yes, I am very busy.	Sí, estoy muy ocupado.	-	ask how people are
The girl is unwell.	La niña está mal.	-	ask how people are
See you later, Miss Rivera!	¡Hasta luego, señorita Rivera!	-	ask how people are
I am happy.	Estoy feliz.	-	ask how people are
La señora está ocupada.	The lady is busy.	-	ask how people are
Señorita, ¿cómo se llama usted?	Miss, what is your name?	-	ask how people are
Carolina, tú estás cansada.	Carolina, you are tired.	-	ask how people are
José, tú estás cansado.	José, you are tired.	-	ask how people are
Sir, what is your name?	Señor, ¿cómo se llama usted?	-	ask how people are
Are you happy?	¿Estás feliz?	-	ask how people are
Yes, the woman needs help.	Sí, la señora necesita ayuda.	-	express travel needs
Do you need help, Bruno?	¿Necesitas ayuda, Bruno?	-	express travel needs
I don't have my pen.	Yo no tengo mi bolígrafo.	-	express travel needs
the tea	el té	-	express travel needs
the banana	la banana	-	express travel needs
Yes, I use my telephone.	Sí, yo uso mi teléfono.	-	express travel needs
The girl is not using a pen.	La niña no usa un bolígrafo.	-	express travel needs
No, I don't need to use the car.	No, yo no necesito usar el carro.	-	express travel needs
The boy is using the computer.	El niño usa la computadora.	-	express travel needs
She wants a tea.	Ella quiere un té.	-	express travel needs
Sir, do you want water?	Señor, ¿quiere usted agua?	-	express travel needs
I have my ticket.	Yo tengo mi boleto.	-	express travel needs
No, I don't need a pen.	No, yo no necesito un bolígrafo.	-	express travel needs
the pen	el bolígrafo	-	express travel needs
He does not need more water.	Él no necesita más agua.	-	express travel needs
I have the passport.	Yo tengo el pasaporte.	-	express travel needs
He wants a banana.	Él quiere una banana.	-	express travel needs
You need money.	Tú necesitas dinero.	-	express travel needs
Ella tiene una maleta.	She has a suitcase.	-	express travel needs
Señor, ¿usted usa el teléfono?	Sir, are you using the telephone?	-	express travel needs
¿Usted tiene una cartera?	Do you have a purse?	-	express travel needs
He needs help.	Él necesita ayuda.	-	express travel needs
It is my computer.	Es mi computadora.	-	express travel needs
Yo no necesito una maleta.	I don't need a suitcase.	-	express travel needs
Él no necesita más agua.	He does not need more water.	-	express travel needs
Él no necesita más dinero.	He does not need more money.	-	express travel needs
Thank you, I don't need money.	Gracias, yo no necesito dinero.	-	express travel needs
You don't have the passport.	Tú no tienes el pasaporte.	-	express travel needs
Tú tienes una maleta.	You have a suitcase.	-	express travel needs
Por favor, yo necesito usar el carro.	Please, I need to use the car.	-	express travel needs
No, yo no necesito un bolígrafo.	No, I don't need a pen.	-	express travel needs
No, I don't use my telephone.	No, yo no uso mi teléfono.	-	express travel needs
¿Él quiere un té?	Does he want a tea?	-	express travel needs
It is my favorite week.	Es mi semana favorita.	-	talk about schedules
A week in Mexico.	Una semana en México.	-	talk about schedules
Is the movie today?	¿La película es hoy?	-	talk about schedules
Is it your favorite movie?	¿Es tu película favorita?	-	talk about schedules
My favorite game is tomorrow.	Mi partido favorito es mañana.	-	talk about schedules
Tomorrow is not Tuesday.	Mañana no es martes.	-	talk about schedules
It's my favorite pen.	Es mi bolígrafo favorito.	-	talk about schedules
What day is tomorrow?	¿Qué día es mañana?	-	talk about schedules
Is the concert on Tuesday?	¿El concierto es el martes?	-	talk about schedules
What day is your birthday party?	¿Qué día es tu fiesta de cumpleaños?	-	talk about schedules
When is the movie?	¿Cuándo es la película?	-	talk about schedules
Juan, the concert is tomorrow.	Juan, el concierto es mañana.	-	talk about schedules
The soccer game is not today.	El partido de fútbol no es hoy.	-	talk about schedules
A weekend in Mexico.	Un fin de semana en México.	-	talk about schedules
When is the dance?	¿Cuándo es el baile?	-	talk about schedules
Tomorrow is Thursday.	Mañana es jueves.	-	talk about schedules
The baseball game is on Tuesday.	El partido de béisbol es el martes.	-	talk about schedules
¿Qué día es el partido de fútbol?	What day is the soccer game?	-	talk about schedules
¿Cuándo es tu concierto?	When is your concert?	-	talk about schedules
El béisbol es muy divertido.	Baseball is really fun.	-	talk about schedules
Tomorrow is Monday.	Mañana es lunes.	-	talk about schedules
Es mi semana favorita.	It is my favorite week.	-	talk about schedules
Today is Tuesday.	Hoy es martes.	-	talk about schedules
Juan, ¡disfruta el partido!	Juan, enjoy the game!	-	talk about schedules
Es mi película favorita.	It is my favorite movie.	-	talk about schedules
Happy birthday!	¡Feliz cumpleaños!	-	talk about schedules
A fun week.	Una semana divertida.	-	talk about schedules
Yes, the party is tomorrow.	Sí, la fiesta es mañana.	-	talk about schedules
¿Cuándo es la fiesta?	When is the party?	-	talk about schedules
La fiesta es divertida.	The party is fun.	-	talk about schedules
Who studies French?	¿Quién estudia francés?	-	talk about your life
Sir, do you speak Spanish?	Señor, ¿usted habla español?	-	talk about your life
I want to eat an apple.	Yo quiero comer una manzana.	-	talk about your life
the juice	el jugo	-	talk about your life
the salad	la ensalada	-	talk about your life
Do you live in France, Julia?	¿Vives en Francia, Julia?	-	talk about your life
No, sir, I do not speak French.	No, señor, yo no hablo francés.	-	talk about your life
David, do you eat meat?	David, ¿comes carne?	-	talk about your life
Mr. Pérez studies Spanish.	El señor Pérez estudia español.	-	talk about your life
Who works on Sunday?	¿Quién trabaja el domingo?	-	talk about your life
Who wants to live in Mexico?	¿Quién quiere vivir en México?	-	talk about your life
I am eating a sandwich.	Yo como un sándwich.	-	talk about your life
Juan wants to live in California.	Juan quiere vivir en California.	-	talk about your life
I do not want to speak Spanish.	Yo no quiero hablar español.	-	talk about your life
David works in an office.	David trabaja en una oficina.	-	talk about your life
David no estudia francés.	David does not study French.	-	talk about your life
¿Quién trabaja en una fábrica?	Who works in a factory?	-	talk about your life
Yo trabajo en una oficina.	I work in an office.	-	talk about your life
David does not want a salad.	David no quiere una ensalada.	-	talk about your life
Mr. Pérez works in an office.	El señor Pérez trabaja en una oficina.	-	talk about your life
Do you live in France?	¿Usted vive en Francia?	-	talk about your life
¿Tú vives en Europa?	Do you live in Europe?	-	talk about your life
¿Usted vive en Francia, señor?	Do you live in France, sir?	-	talk about your life
I want to work today.	Yo quiero trabajar hoy.	-	talk about your life
Where does Julia work?	¿Dónde trabaja Julia?	-	talk about your life
Yo quiero comer una manzana.	I want to eat an apple.	-	talk about your life
La mujer bebe jugo.	The woman is drinking juice.	-	talk about your life
Yo no quiero beber leche hoy.	I don't want to drink milk today.	-	talk about your life
Sorry, I don't speak French.	Lo siento, yo no hablo francés.	-	talk about your life
Yo como una ensalada.	I am eating a salad.	-	talk about your life
José, is your brother a doctor?	José, ¿tu hermano es médico?	-	discuss others' lives
My family lives in Spain.	Mi familia vive en España.	-	discuss others' lives
Do you have my phone number?	¿Tienes mi número de teléfono?	-	discuss others' lives
I do not have Julia's number.	Yo no tengo el número de Julia.	-	discuss others' lives
Yes, school is important.	Sí, la escuela es importante.	-	discuss others' lives
I want to be a Spanish teacher.	Yo quiero ser maestro de español.	-	discuss others' lives
Do you want my address?	¿Quieres mi dirección?	-	discuss others' lives
Mrs. Sánchez has my address.	La señora Sánchez tiene mi dirección.	-	discuss others' lives
A weekend with my girlfriend.	Un fin de semana con mi novia.	-	discuss others' lives
The waiter speaks Portuguese.	El camarero habla portugués.	-	discuss others' lives
Pedro, do you want my telephone number?	Pedro, ¿quieres mi número de teléfono?	-	discuss others' lives
My town has a Mexican restaurant.	Mi pueblo tiene un restaurante mexicano.	-	discuss others' lives
the cat	el gato	-	discuss others' lives
Mrs. Sánchez has a cat.	La señora Sánchez tiene un gato.	-	discuss others' lives
I'm sorry, I do not speak Portuguese.	Lo siento, yo no hablo portugués.	-	discuss others' lives
I have a sister and a brother.	Tengo una hermana y un hermano.	-	discuss others' lives
Julia is an important doctor.	Julia es una doctora importante.	-	discuss others' lives
My friend Héctor is very young.	Mi amigo Héctor es muy joven.	-	discuss others' lives
José, tú eres mi amigo.	José, you are my friend.	-	discuss others' lives
Sí, yo tengo un gato.	Yes, I have a cat.	-	discuss others' lives
El camarero trabaja en un restaurante.	The waiter works in a restaurant.	-	discuss others' lives
¿Tienes mi número de teléfono?	Do you have my phone number?	-	discuss others' lives
A young woman.	Una mujer joven.	-	discuss others' lives
Mi hermana es médica.	My sister is a doctor.	-	discuss others' lives
Mi amiga Sofía es médica.	My friend Sofía is a doctor.	-	discuss others' lives
¿Tú tienes mi dirección?	Do you have my address?	-	discuss others' lives
Carmen trabaja con mi hermana.	Carmen works with my sister.	-	discuss others' lives
Sofía lives in a town.	Sofía vive en un pueblo.	-	discuss others' lives
Un fin de semana con mi novia.	A weekend with my girlfriend.	-	discuss others' lives
I need four pens.	Yo necesito cuatro bolígrafos.	-	talk about college, use gender agreement
Yes, she has three questions.	Sí, ella tiene tres preguntas.	-	talk about college, use gender agreement
I need a book from the library.	Necesito un libro de la biblioteca.	-	talk about college, use gender agreement
five	cinco	-	talk about college, use gender agreement
eight	ocho	-	talk about college, use gender agreement
She wants seven pens.	Ella quiere siete bolígrafos.	-	talk about college, use gender agreement
The student wants two books.	La estudiante quiere dos libros.	-	talk about college, use gender agreement
Bruno works in two libraries.	Bruno trabaja en dos bibliotecas.	-	talk about college, use gender agreement
Rafael needs a book.	Rafael necesita un libro.	-	talk about college, use gender agreement
I have a class today.	Yo tengo una clase hoy.	-	talk about college, use gender agreement
Tú no aprendes, Juan.	You don't learn, Juan.	-	talk about college, use gender agreement
La universidad necesita más estudiantes.	The university needs more students.	-	talk about college, use gender agreement
Yo no aprendo español.	I am not learning Spanish.	-	talk about college, use gender agreement
I have six books.	Yo tengo seis libros.	-	talk about college, use gender agreement
La biblioteca tiene ocho computadoras.	The library has eight computers.	-	talk about college, use gender agreement
Does the class have eight students?	¿La clase tiene ocho estudiantes?	-	talk about college, use gender agreement
La niña quiere aprender español.	The girl wants to learn Spanish.	-	talk about college, use gender agreement
Sí, yo quiero dos bolígrafos, por favor.	Yes, I want two pens, please.	-	talk about college, use gender agreement
Rafael tiene cuatro clases hoy.	Rafael has four classes today.	-	talk about college, use gender agreement
Quiero cinco bolígrafos, por favor.	I want five pens, please.	-	talk about college, use gender agreement
She has eight classes.	Ella tiene ocho clases.	-	talk about college, use gender agreement
The library needs to buy four books.	La biblioteca necesita comprar cuatro libros.	-	talk about college, use gender agreement
Are you learning French at the university?	¿Tú aprendes francés en la universidad?	-	talk about college, use gender agreement
Eduardo, ¿necesitas este libro?	Eduardo, do you need this book?	-	talk about college, use gender agreement
Yo quiero siete libros.	I want seven books.	-	talk about college, use gender agreement
¿La clase tiene ocho estudiantes?	Does the class have eight students?	-	talk about college, use gender agreement
La biblioteca necesita comprar cuatro libros.	The library needs to buy four books.	-	talk about college, use gender agreement
No, yo no tengo preguntas.	No, I don't have questions.	-	talk about college, use gender agreement
Sí, esta biblioteca es mi favorita.	Yes, this library is my favorite.	-	talk about college, use gender agreement
My sister is ten years old.	Mi hermana tiene diez años.	-	describe your family
I am eight years old.	Yo tengo ocho años.	-	describe your family
Julia does not want to be short.	Julia no quiere ser baja.	-	describe your family
the grandfather	el abuelo	-	describe your family
What's your grandfather's name?	¿Cómo se llama tu abuelo?	-	describe your family
Her grandfather is from Mexico.	Su abuelo es de México.	-	describe your family
Is your grandfather American?	¿Tu abuelo es americano?	-	describe your family
My mother lives in a small town.	Mi madre vive en un pueblo pequeño.	-	describe your family
What is your mother's name?	¿Cómo se llama tu madre?	-	describe your family
ten	diez	-	describe your family
His mother is not very nice.	Su madre no es muy simpática.	-	describe your family
Mr. Pérez and his Italian mother.	El señor Pérez y su madre italiana.	-	describe your family
The Italian woman is my mother.	La mujer italiana es mi madre.	-	describe your family
My son has a small dog.	Mi hijo tiene un perro pequeño.	-	describe your family
Who has a pet?	¿Quién tiene una mascota?	-	describe your family
Does your father have a small car?	¿Tu padre tiene un carro pequeño?	-	describe your family
Your son has a nice teacher.	Tu hijo tiene un maestro simpático.	-	describe your family
My daughter is very tall.	Mi hija es muy alta.	-	describe your family
My friend Sofía is Spanish.	Mi amiga Sofía es española.	-	describe your family
She has a Spanish grandmother.	Ella tiene una abuela española.	-	describe your family
Mi esposa no es muy baja.	My wife is not very short.	-	describe your family
Mi novio estudia italiano.	My boyfriend studies Italian.	-	describe your family
La mujer italiana es mi madre.	The Italian woman is my mother.	-	describe your family
Mi abuelo vive en España.	My grandfather lives in Spain.	-	describe your family
Mi amigo Juan es alto.	My friend Juan is tall.	-	describe your family
Mi padre es bajo.	My father is short.	-	describe your family
My son is nine years old.	Mi hijo tiene nueve años.	-	describe your family
Are you ten years old?	¿Tú tienes diez años?	-	describe your family
Tu padre es muy simpático.	Your father is very nice.	-	describe your family
El niño simpático tiene diez años.	The nice boy is ten years old.	-	describe your family
Yo no tengo hijos.	I don't have children.	-	describe your family
I read my email at the office.	Yo leo mi correo electrónico en la oficina.	-	talk about office work
The secretary works little on Fridays.	La secretaria trabaja poco los viernes.	-	talk about office work
Rafael, are you the boss?	Rafael, ¿tú eres el jefe?	-	talk about office work
Do you want to have a job?	¿Tú quieres tener un trabajo?	-	talk about office work
The boss is reading the messages now.	El jefe lee los mensajes ahora.	-	talk about office work
I don't work here on Tuesdays.	Yo no trabajo aquí los martes.	-	talk about office work
Ma'am, what is your address?	Señora, ¿cuál es su dirección?	-	talk about office work
Mr. Albert is reading a letter.	El señor Albert lee una carta.	-	talk about office work
She is reading an important message.	Ella lee un mensaje importante.	-	talk about office work
Alberto, do you read in the office?	Alberto, ¿lees en la oficina?	-	talk about office work
You read a lot at work.	Tú lees mucho en el trabajo.	-	talk about office work
The boss is reading his email.	El jefe lee su correo electrónico.	-	talk about office work
The messages from this week.	Los mensajes de esta semana.	-	talk about office work
The secretary writes the letters on Mondays.	La secretaria escribe las cartas los lunes.	-	talk about office work
Where do you want to have your office, Pedro?	¿Dónde quieres tener tu oficina, Pedro?	-	talk about office work
I need the pens, please.	Necesito los bolígrafos, por favor.	-	talk about office work
He talks with the secretaries.	Él habla con las secretarias.	-	talk about office work
The boss writes in his office.	El jefe escribe en su oficina.	-	talk about office work
I have a book for the secretary.	Tengo un libro para la secretaria.	-	talk about office work
The office has a big desk.	La oficina tiene un escritorio grande.	-	talk about office work
I am not writing with a pen.	Yo no escribo con un bolígrafo.	-	talk about office work
Yo escribo bien en español y francés.	I write well in Spanish and French.	-	talk about office work
Yo leo las cartas ahora.	I am reading the letters now.	-	talk about office work
Yo tengo un negocio en los Estados Unidos.	I have a business in the United States.	-	talk about office work
I read a lot in my office.	Yo leo mucho en mi oficina.	-	talk about office work
Yo no quiero tener un negocio.	I do not want to have a business.	-	talk about office work
Ella necesita escribir tu dirección.	She needs to write your address.	-	talk about office work
Ahora necesito hablar con la jefa.	Now I need to speak with the boss.	-	talk about office work
The boss writes the messages here.	El jefe escribe los mensajes aquí.	-	talk about office work
Rafael no trabaja aquí.	Rafael does not work here.	-	talk about office work
Tú escribes mucho, Rafael.	You write a lot, Rafael.	-	talk about office work
¿Qué libro lees, Julia?	What book are you reading, Julia?	-	talk about office work
Yo quiero tener un trabajo interesante.	I want to have an interesting job.	-	talk about office work
El jefe quiere leer la carta ahora.	The boss wants to read the letter now.	-	talk about office work
¿Escribes un mensaje, Eduardo?	Are you writing a message, Eduardo?	-	talk about office work
Carla, are you well or unwell?	Carla, ¿estás bien o mal?	-	describe emotions
Do you feel sick, Roberto?	¿Te sientes enfermo, Roberto?	-	describe emotions
This morning I am very tired.	Esta mañana estoy muy cansado.	-	describe emotions
sick	enfermo	-	describe emotions
Mr. Castro is a little tired.	El señor Castro está un poco cansado.	-	describe emotions
Sometimes I feel a little tired in the morning.	A veces me siento un poco cansado en la mañana.	-	describe emotions
My mother feels a little tired today.	Mi madre se siente un poco cansada hoy.	-	describe emotions
My son feels tired today.	Mi hijo se siente cansado hoy.	-	describe emotions
The girl is sad sometimes.	La niña está triste a veces.	-	describe emotions
Yes, Juan is happy with me.	Sí, Juan está feliz conmigo.	-	describe emotions
Why is your mom angry at you?	¿Por qué tu mamá está enojada contigo?	-	describe emotions
Why does Juan feel sad today?	¿Por qué Juan se siente triste hoy?	-	describe emotions
Why are you worried, Amanda?	¿Por qué estás preocupada, Amanda?	-	describe emotions
Carolina is always happy.	Carolina siempre está contenta.	-	describe emotions
Ana, how is your mom today?	Ana, ¿qué tal está tu mamá hoy?	-	describe emotions
I'm surprised and angry.	Estoy sorprendido y enojado.	-	describe emotions
Estoy cansado y quiero dormir.	I'm tired and I want to sleep.	-	describe emotions
Tú nunca quieres estudiar conmigo.	You never want to study with me.	-	describe emotions
¿Cómo estás esta mañana?	How are you this morning?	-	describe emotions
Who is sick?	¿Quién está enfermo?	-	describe emotions
Why are you surprised, Sonia?	¿Por qué estás sorprendida, Sonia?	-	describe emotions
Pablo, ¿por qué estás aburrido?	Pablo, why are you bored?	-	describe emotions
Julia, ¿tú quieres vivir conmigo?	Julia, do you want to live with me?	-	describe emotions
¿Por qué estás preocupada, Ana?	Why are you worried, Ana?	-	describe emotions
This woman is never angry.	Esta mujer nunca está enojada.	-	describe emotions
The baby needs a doctor.	El bebé necesita un médico.	-	describe emotions
I'm tired and I want to sleep.	Estoy cansado y quiero dormir.	-	describe emotions
